1000000	0.001672
1200000	0.00167
1400000	0.001676
1600000	0.001672
1800000	0.00167
2000000	0.00167
2200000	0.00167
2400000	0.001676
2600000	0.001692
2800000	0.001706
3000000	0.001688
3200000	0.001666
3400000	0.00167
3600000	0.00167
3800000	0.001668
4000000	0.00167
4200000	0.001668
4400000	0.001672
4600000	0.001668
4800000	0.001668
5000000	0.001666
