1000000	0.135075
1200000	0.1623825
1400000	0.1891725
1600000	0.2168225
1800000	0.244223
2000000	0.271135
2200000	0.2987025
2400000	0.327845
2600000	0.3611925
2800000	0.395265
3000000	0.4234225
3200000	0.4542525
3400000	0.4786881
3600000	0.5011833
3800000	0.5217213
4000000	0.5501387
4200000	0.5781456
4400000	0.6011444
4600000	0.6331329
4800000	0.6694512
5000000	0.6911124
