1000000	0.000596
1200000	0.00056
1400000	0.000558
1600000	0.000552
1800000	0.000554
2000000	0.000558
2200000	0.000552
2400000	0.000558
2600000	0.000554
2800000	0.000558
3000000	0.000556
3200000	0.000556
3400000	0.00058
3600000	0.00063
3800000	0.000624
4000000	0.00055
4200000	0.000552
4400000	0.00055
4600000	0.000556
4800000	0.00055
5000000	0.00055
